index,elapse_time,susp_fl,susp_fr,susp_rl,susp_rr,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
31,310,-0.0230772765757218,0.0180660175654409,-0.0231925587686779,-0.0071077675334397,0.3599384436074664,-0.2286391085663543,9.263568675799451,-0.0552596640970511,0.0369919235149222,-0.0682607948077886
32,320,-0.0060624318122041,0.0238472586740248,-0.0246409170861199,0.0311350130468491,0.1466041333212187,-0.1804299206025648,9.20457610714254,-0.0848258168538591,0.0555362408769352,-0.0754503397555057
33,330,-0.0042691920967398,0.0373705343427183,-0.0125026277972212,0.0190921990460144,0.3658440792594883,-0.4607034300791701,9.405525982038291,-0.0786634446912482,0.0325423602635283,-0.0736833996253799
34,340,-0.0150018570812907,0.0119848902653465,-0.0136587358207454,0.0058531207285385,0.1104779107208644,-0.2067925390117579,9.649342946972713,-0.0778093683977704,0.042713515274215,-0.091920208872121
35,350,-0.0182687706248764,0.0294503411034694,-0.0045404851566116,0.0142558904497744,0.1539503708994548,-0.3382180994609636,9.600295760975351,-0.0910614199053087,0.0449920905603277,-0.0617291492784786
36,360,-0.0308935258110203,0.0030221173952885,-0.0249492635268449,0.0067165233353628,0.2444106027124644,-0.2933293201259243,8.979981287385927,-0.0896226009229279,0.0304829284423506,-0.1220228198835942
37,370,-0.0104304059879573,0.0073457598573207,-0.0202041636723774,0.0055980749025307,0.3505780883259106,-0.174241766276986,9.36825609912883,-0.0930023026672191,0.0294035835302902,-0.1152796368339392
38,380,-0.0104701170036799,-0.0019774570958055,-0.0305899897039651,0.0130078609808055,0.1413781330661994,-0.1420976361959814,9.29269965997435,-0.0500181326384869,0.0413115868703405,-0.0403307253427801
39,390,-0.0027640732312366,-0.0075375260824308,-0.0066294415954936,0.0091193158719364,0.0976672908501724,-0.2094714010461432,9.363454848236168,-0.0691128057430067,0.0427016936370016,-0.0504351370538512
40,400,-0.0338898643197412,0.0210068796205885,-0.0119404903843568,0.008307872534794,0.199393438583213,-0.0973066316949489,9.356883678623444,-0.0655419992331745,0.0431363970553485,-0.065494336973548
41,410,-0.0099180546329116,0.0307011477302548,-0.0248243616630321,0.0030270675787583,0.1369272992483743,-0.1468750280225625,9.542301577875168,-0.0964068952728092,0.0447888310988025,-0.1092266225584351
42,420,-0.0192729345190145,0.0139750082386323,-0.0129031908944587,-0.0175703784032226,0.2725417249547416,-0.3588746506906916,9.414393495363743,-0.0806044671553099,0.0107937108247095,-0.0576629861942404
43,430,-0.0165112880451357,0.0069899616537801,-0.012439843117333,0.02083867867404,0.1015929684860624,-0.0874110278443337,9.565522441507392,-0.0661166472128881,0.0456084944419129,-0.0996428874700997
44,440,-0.0098764508064004,0.0169403141525472,-0.0078199609720622,0.0039791201684605,0.0115580142027842,-0.2019990550395154,9.70296270944784,-0.1095761007214668,0.031442147168768,-0.0066826058342343
45,450,-0.0219158032531282,0.0082266554242728,-0.0288092269814669,0.0045000050975109,0.1589906206932498,-0.1930054236418334,9.01509195489184,-0.0817664459977062,0.0227289839905531,-0.0638580933799722
46,460,-0.0277199963294566,-0.0098529400975066,-0.0327869858025418,-0.0006752179228901,0.3467271840531176,-0.2573390261632514,9.280142203072728,-0.0707939211603101,0.0400816509394002,-0.0898269649245345
47,470,-0.0225717617239987,0.0069687047283881,-0.0089718556968898,0.0203007208862426,0.0142767728348741,-0.2365218934281127,9.127706343437064,-0.0753316992132048,0.0335406578752386,-0.0848790181734296
48,480,-0.0266797757038783,0.0059056986941435,-0.0284636735053586,0.0174450546149753,0.2703601220886537,-0.1494015251588542,9.765634942436352,-0.1042627128509362,0.0420209135320897,-0.0682048743792302
49,490,-0.0231373843870804,0.0080822606161909,-0.0092677476763962,-0.0076610222076621,0.1491256644823344,-0.1250066759353501,9.308384529538056,-0.0902701147557357,0.0308876031209492,-0.1086279149581689
50,500,-0.0302719435695249,-0.0094599466084425,-0.0261533490061381,0.0017738905454596,0.0873977030638211,-0.215941289309936,9.31911504299773,-0.0639647515254506,0.030840812923181,-0.0290028647185292
51,510,-0.0338767784570988,-0.0058740232198679,-0.0381449592313388,-0.0306477719156284,0.18971413363183,-0.2254459488734615,9.553816817722364,-0.1126288836567974,0.0388453918214021,-0.0775913894847202
52,520,-0.0237929793583092,0.0057235303757549,-0.0234006573880994,-0.0266152807155095,0.1699724857860677,-0.3792013517714881,9.632963241127774,-0.0892110376513944,0.02968461790546,-0.0923114696620913
53,530,-0.0291138847422013,-0.0040344851462497,-0.050121886330991,-0.0280012743671261,0.2081741127980718,-0.0016153731458393,9.702496382556085,-0.0386587418817621,0.0022095795537273,-0.0921486661902728
54,540,-0.0439305650459299,-0.0083968386934355,-0.0500125809623442,-0.0308373870968341,0.3294910266884365,-0.1362786074246904,9.249429813128744,-0.1188516276791339,0.0458967440967008,-0.0907036780950232
55,550,-0.0438545178209439,-0.023590198185445,-0.024111392613755,-0.0340182319051489,0.1669323992593747,-0.1743756809414207,9.069822158257884,-0.0692280986080728,0.0269793213594253,-0.0187913260493331
56,560,-0.0424369774791536,-0.0167495224216971,-0.0312151914161753,-0.0103119192520545,0.213693709522398,-0.251169113160462,9.4273259284386,-0.0986709180314463,0.0359059378092228,-0.0216642132185664
57,570,-0.0467752160005835,-0.0086526645343034,-0.0142872037700669,-0.024269577011781,0.2645460559870838,-0.2062854403212828,9.653060839608736,-0.0907731140826203,0.0399298903279665,-0.0985635400275736
58,580,-0.0398844078661692,-0.0089157682248305,-0.0352332621666172,-0.0301111659224722,0.2827085932353148,-0.4043560351516713,9.409462938793013,-0.0869408650850038,0.0133534532909392,-0.0171530320586602
59,590,-0.0403338142305688,-0.0068761998607357,-0.0426230128048443,-0.006309270323429,0.0608491095007949,-0.0727948853925237,9.186131173140694,-0.0612313560388746,0.030690454635209,-0.0258520270826997
60,600,-0.0335420566228444,-0.0061939799594569,-0.0565618103192064,-0.017227027859241,0.0770789704454617,0.0097418615104783,8.978239754836252,-0.0821097641724239,0.0264759450195185,-0.0827341823263973
61,610,-0.0453456255953329,-0.0144059730832828,-0.04616624762884,-0.0168626420576335,0.3333685252645039,-0.2789244528541231,9.310019801743117,-0.0575285898110665,0.0327226906829956,-0.0564208486592681
62,620,-0.0407803283541922,-0.013202850351695,-0.0377850518284985,-0.0259789759655547,0.032766800445128,-0.163171276236876,9.232202986544666,-0.0993335521319418,0.027460185628832,-0.0482914558683099
63,630,-0.0483492130149577,-0.0353790963373742,-0.0368027643853938,-0.0279861470817843,-0.0043921225515379,-0.3391850160412408,9.44631089708575,-0.1021003180125088,0.0216552064894449,-0.0478311707844839
64,640,-0.0367880710709827,-0.0025995566377731,-0.0418276594334377,-0.0211127163011254,0.1555224971344955,-0.1257588862999231,9.549721381531764,-0.0491236536201531,0.0310253307955412,-0.0371264471356205
65,650,-0.0546755181116505,-0.0089464854350062,-0.026189787213308,-0.0168795122741682,0.2091890534502745,-0.065515706397675,9.356659976354782,-0.0755937942342071,0.0247278435696763,-0.0225194888561009
66,660,-0.0359444536426075,-0.0052197349804292,-0.0204546873996934,-0.0076660952312145,0.0726000626398746,-0.1212872626841831,9.93592313207158,-0.069775831634324,0.0169108308736032,-0.0695830206829176
67,670,-0.0626951222922069,-0.0117763619045783,-0.019219191125417,-0.0224379865406285,0.0447134607906671,-0.1765011459860015,9.75816599400137,-0.0796962467366903,0.0189603900687515,-0.049452855803287
68,680,-0.0380933030931836,-0.0171635033543721,-0.0337491744302358,-0.0113367193618386,0.2679135530214935,-0.2383507508924276,9.765223247233989,-0.0480452093820077,0.0233172908364809,-0.1129001677237165
69,690,-0.0251549987332598,-0.006894835351138,-0.0267562552105255,-0.0117848466183622,0.2336618201733851,-0.025180720567189,9.680449812094986,-0.0355393252709118,0.0201045803373348,-0.0416281978406305
70,700,-0.0478976716633775,-0.0017078013547575,-0.022854020324704,-0.015371145255928,0.0643031880430405,-0.1372563656333383,9.535426662306374,-0.0713858984548337,0.0313814516239125,-0.0669550557917242
71,710,-0.0306515994045673,-0.0179308554673742,-0.0261190957233835,-0.0189571930862744,0.0551930294213631,-0.2462202188440995,9.631165546761778,-0.0267144415032863,0.0094209170594396,-0.1131745420983166
72,720,-0.0351244293395991,-0.0118482177774905,-0.0271268778027367,-0.0368263282794256,0.0825847516609739,0.0330687874563555,9.707160204965502,-0.0567200259805185,0.0354829496080573,-0.0296389523092561
73,730,-0.0119833869344328,0.0011332594288357,-0.0309209941144491,-0.0210340728649089,0.1451725505868357,-0.3780352097010351,9.36398764515954,-0.0956467116672205,0.0264183446568769,-0.0406606533577393
74,740,-0.0523816132512786,0.0164476564175055,-0.0077709656299075,-0.0099118644825431,0.0717262380212183,-0.0196171578692954,9.707572861027984,-0.0840446591338779,0.0309029965652239,-0.0104771886620837
75,750,-0.0351616964726839,-0.0084681397565327,-0.0307826605703743,-0.0168895996197506,0.0816085202448081,-0.2054290825736735,9.295969314640256,-0.0759732110658804,0.0107906294878626,-0.0217716438223034
76,760,-0.0238956219164651,-0.0127009213450999,-0.0255019368040248,0.0010943350124158,0.2828707789556117,-0.0627166975898634,9.618190786778625,-0.0668383995188206,0.0306452887071499,-0.0519616514463867
77,770,-0.0239788667264456,-0.0147652807141999,-0.0146294908038534,0.0037307473231031,0.2275880323522298,-0.2315912927702687,9.58011026094367,-0.0452226908418576,0.0255807158280567,-0.0445233128616166
78,780,-0.0189716086638776,-0.0215837832425508,-0.0215125827379091,-0.0199739572765605,0.1018431283745508,-0.2236142501552946,9.416578307655564,-0.0243509991576029,0.0198885588627483,-0.0472524002755067
79,790,-0.0073649386953994,0.0180208921459356,0.0009548949479931,0.0051875426690619,0.2214117517061543,-0.2384221938661061,9.276851496081305,-0.0604557862449237,0.0075195977304695,-0.0992073216440977
80,800,-0.0076229414297163,0.005278412049616,-0.0033626620732461,0.0071007580135299,0.1355427823595709,0.0606901682817334,9.63634371846628,-0.0277223261797083,0.0439403103997396,-0.0303313981329405
81,810,-0.0159298666595867,-0.0152354142340642,-0.0154131816865658,-0.0296929567608089,0.1653780588208336,-0.3070246981297558,9.8331886123208,-0.0509692217366711,0.0238644194837679,-0.0243961876852
82,820,-0.0033294011444345,-0.0008910389588451,-0.0027773409849266,-0.0141365137929183,0.1171442149325741,-0.1246592286927125,9.557035236944497,-0.0419119168521854,0.0318923304161562,0.0090004664720567
83,830,-0.0005528711862597,-0.0019915970340054,-0.0062438056224401,0.0110708030223204,0.3299421685518841,-0.0498937977560139,9.683655430692616,-0.0409675244475116,0.0056775864243367,0.0024009302469308
84,840,-0.0191169983292959,0.0213862716994255,0.0130160358555121,0.0095967492744151,0.1124918769671111,-0.049541331630854,9.505893920782404,-0.0417437097780412,0.0206956844713753,-0.0477968447112851
85,850,-0.0363913512884926,-0.0204375135488373,-0.0133554944277394,-0.0204580108947469,0.1711279148699425,-0.1146897671648972,9.43973950709676,-0.0216533423459707,0.0221707677124041,0.0054609327907564
86,860,-0.0101391399478067,0.0028737207618346,0.0061746137189855,-0.0101746916322899,0.0041416385358425,-0.1370588737657007,9.600918233059591,-0.0311063894571972,0.0254710578533751,-0.0059627347003133
87,870,-0.0049290047287181,0.0028469224093034,-0.0100879783903498,0.0037645822321806,0.2287464462450197,-0.0640672577350158,9.729350849291956,-0.0719975192244889,0.0127479172058484,0.0342858264823552
88,880,-0.0191665089952544,-0.0094407478363609,-0.0234830708344993,-0.0061803668606722,-0.1300273636626149,-0.0397599520376181,9.612657388271714,-0.0321267538915466,0.0159975853170781,-0.0257161853170545
89,890,-0.0279570715379101,-0.0133839743447559,-0.0231264901120623,0.0076722649259996,0.0897649497435621,-0.2147265674776559,9.671175850786405,-0.0460509254631165,-0.0002822596167824,0.0656816741225678
90,900,-0.0340440813201135,-0.0039846875356687,-0.0108680525444129,-0.0089175623439241,-0.0064476887712906,0.0566672779052808,9.658692385854543,-0.0375024026324938,0.02367342579617,0.0064824095941749
91,910,-0.0214595159281476,-0.0212244006272067,-0.0420871436807377,-0.011280268488563,0.1073280723361729,0.0165345497939903,9.815769809974684,-0.0664566780870127,0.0195690746868004,0.0002629988371638
92,920,-0.0083491519724949,-0.0095241065226125,-0.021958564246967,-0.0295019549562177,-0.0089864331851944,-0.2685876223813432,9.458898453319495,-0.0419733029384545,0.017228205649332,-0.0732106975343765
93,930,-0.0197793063979101,0.0091791348654299,-0.0139830562135669,0.004288450893909,0.3693615440141695,-0.0697688671809505,9.806515184662498,-0.0545654523722998,0.012818049866722,-0.0112920992636665
94,940,-0.0027267722613939,-0.0265266575170058,-0.0098183617800334,-0.0321613249773465,-0.0023724973346029,-0.0171343165248041,9.711386847598472,-0.012221110059904,0.030499473343493,0.0253264399878554
95,950,-0.0144666167932684,0.0048851799287004,-0.0360965655839932,-0.015463123644383,0.1067905846168605,-0.1641608811478665,9.713031024735956,-0.0446073322941357,0.0240384278193057,-0.0061818849837005
96,960,-0.0286135857759539,-0.0065283915907933,-0.023804250532908,-0.0174812663394174,0.0649841697845465,-0.155640247439584,9.424176482372337,-0.0135238075235224,0.0236674916823626,0.0255125908165539
97,970,-0.01879774737951,-0.0223101641239121,-0.0243325567950209,-0.0209262302089287,-0.0059899591890218,-0.008089715338874,9.699194969732927,-0.0033728167697025,0.0081460686283116,0.0489302071060576
98,980,-0.0171249804057713,-0.004951756935568,-0.010270688649416,-0.0076467565472355,0.0887233177280401,-0.063802384116064,9.851291147521827,-0.0193490497941998,0.0265346763125479,-0.0227710128420803
99,990,-0.0262341896360702,-0.0078121926331449,-0.0170836555716224,-0.0193098379929504,0.0500105944154111,-0.0514470796718229,9.890157984910491,-0.038260602406415,0.0125141045407693,0.0166909641158152
100,1000,-0.0078302661729816,-0.0419383078916218,0.0003453099211465,-0.0160966770700573,0.0571149884869886,-0.105301057674257,9.79025803245185,-0.0009026249957271,0.0106334879350206,-0.045252251120712
101,1010,0.0046449732728439,-0.0252234797151263,-0.0266585981094987,-0.0007800616769759,-0.0576646562202139,-0.0393499914817323,9.774364197316512,-0.0280910602837247,0.0100610622988072,-0.0423060074861211
102,1020,-0.0102584706562517,-0.0137192236813698,-0.0099027494753958,0.0189942842418947,0.0361169248619906,-0.1990180073434098,9.622010704563492,-0.0375297290265781,0.0049142705627,-0.0508114839708206
103,1030,-0.0380002405927535,-0.0282707345782466,-0.0449123311689518,-0.0316668469396299,0.1472288546469542,-0.1736396930188217,9.712502603150533,-0.0132545486724962,0.0186378193103602,-0.033691158275814
104,1040,-0.0271374846129877,-0.0096768804796774,-0.0182493328732755,-0.0209145700004646,-0.1846531161891725,-0.1231116471008584,9.83145956928404,-0.0089147173641289,0.0055006741927499,-0.01537058820216
105,1050,-0.019210875706199,-0.0190937537287358,-0.0183274825481628,-0.0235027219478547,-0.0556543844207743,-0.0699255679715096,9.648856776549636,-0.0260961574480319,0.0115963539087992,-0.0434554073193121
106,1060,-0.0178325668071358,-0.0218067746462692,-0.0099505916510773,0.002569986551091,0.0505483163513709,-0.1781938155387541,10.071496164254215,-0.0384000687217523,-0.0055289074075132,0.0326228882187997
107,1070,-0.0252945079938213,-0.0105108843034983,-0.0407436539570752,-0.0117268872715921,-0.0124830078376625,-0.0133208276277684,9.866874044857296,-0.0047284519577854,-0.0019264729732318,0.0110812728811231
108,1080,-0.0230307440378021,-0.0229437872624427,-0.0376059955542326,-0.0136740939593171,-0.1316298327533092,0.0677216830231845,9.67413975302214,-0.0510125493531332,-0.0013144079963671,-0.0125973266774892
109,1090,-0.0201519505213969,-0.03295688426026,-0.0214181272718124,-0.0230282510463544,0.0818336854551676,-0.1195510966342354,9.630767045057691,0.0057410264973726,0.0032099654219133,-0.0125296136675498
110,1100,-0.0005258844643691,-0.0104472682467836,-0.0209351999730852,-0.0315266177614046,-0.1175968029764498,0.0064680658288927,9.69962192292065,-0.0201498777032546,0.0098925547484399,-0.0578832148188174
111,1110,-0.0152899714541651,0.0083636635354452,-0.0039742472048002,-0.032804668018131,0.1746861126135924,-0.1309170861179956,10.12152811135022,0.0265565863098092,0.0163032601890776,-0.0022437197330238
112,1120,-0.0006774481958355,-0.0115906910051038,0.0088750133191897,-0.0234278765002807,-0.1401153007860958,-0.0409239282790114,9.648544812532386,0.0159413786328795,-0.0077181852557357,-0.0492202281116953
113,1130,-0.0139137735209421,-0.0022200446864885,-0.02870784178796,-0.0280827299708688,-0.0847934367461157,-0.081799533216927,9.717997991636064,-0.0097533640269525,0.0032416738229707,0.0040056173973251
114,1140,-0.006549058149935,-0.0200810701696617,-0.0145423292912517,-0.0208860304128678,0.0233925587910141,0.0184102925759408,9.869030828049302,-0.0309785095033964,0.0210830315441746,-0.0043288301862183
115,1150,-0.0030803861475213,-0.015199498990795,-0.0202911053850875,-0.0263298246570952,0.0183478825201312,-0.1425606409823575,9.543686299553832,-0.0033583532604957,-0.0015052904108819,0.0417882911705178
116,1160,-9.689823441781652e-05,-0.0076958678006203,-0.0230754622978254,-0.0023035099190614,0.1229446775771086,-0.0865199278244954,9.74091600084242,0.0005609982994738,0.0009538587439941,-0.0460881979245256
117,1170,-0.0076074683417628,-0.0022852042433535,-0.0070720772477271,0.0155056888492163,-0.0432727147327645,-0.0198619991308131,9.879648651813875,-0.0169565506691679,0.0152885944403682,0.0298693975508695
118,1180,-0.0036827148180529,-0.0071014277265639,-0.0058544410017808,0.0064755392425749,0.0431079825547119,-0.0169201490342435,9.756572823424428,-0.026210638311217,-0.0094742606820898,0.0424522182689042
119,1190,-0.0046495603973116,-0.0065103933444539,-0.0249567412493253,-0.0006183045168254,0.1725356812775773,-0.0473991594780868,10.234891480742668,0.0077281014931833,-0.0047094285179495,-0.0236366225937662
120,1200,0.0150591437934158,0.0080911785309133,0.0033772547636629,-0.0074039931743616,-0.0965469599660915,0.0397798384808923,9.63431516539067,-0.0263410073270472,0.0050867654275036,0.0244136387830967
121,1210,0.0162797246725976,0.0007196558558647,-0.0096530372961518,0.0168956006270185,0.1344633384917631,-0.0920266351547185,9.557892231271625,-0.0177462255247432,-0.0151800665498693,-0.0214260874181096
122,1220,0.0106413904646454,0.0090322326752606,0.0038670622046589,-0.0003045116694052,-0.0972546321257276,-0.0655019624693338,9.67872491817058,-0.0032109246055538,0.0081524418766131,-0.0226863646286081
123,1230,-0.0088908437086556,0.0151542406603623,0.023419483484534,0.0062587251164166,-0.099999842179519,0.0424628474614079,9.772954311488256,-0.0294757875662234,0.0111557638720054,0.0044684578464201
124,1240,0.0017447569281084,-0.0027225323804946,0.0051672259271522,0.0019135856448245,-0.0780936092045409,-0.1173699140125773,9.767202577929442,0.0015440542173588,-0.0129503986932861,-0.0267877979003817
125,1250,0.0222816801050778,0.0281326792860747,0.0023443948040905,0.0238267549803813,0.1436167167368219,0.0782147107170759,9.382051470034904,0.0352001475960541,-0.0135332600977628,-0.0225174906563937
126,1260,0.0277699003848942,0.0003478360230449,0.0250347025506844,0.0159367337488629,0.0566476586983352,-0.1991338820414407,9.690311155955428,0.0426090598287176,-0.0011733554869534,-0.0270690584341441
127,1270,-0.0036144644287085,0.0045458215984421,0.0275154277267811,0.014639487989737,0.0235208344133127,-0.0388231838875408,10.189402721935837,-0.0020314622611099,-0.0034485666825865,-0.0245929139810523
128,1280,0.0300045227210902,0.0030737227255643,0.0132324371850759,0.0215847145595052,0.0103863246871266,0.150254122706908,10.254431041849804,0.0250774821823343,-0.0133406887477418,0.047068364714913
129,1290,0.0330060896657624,0.0196907814196163,0.0225858446375362,0.0269365228174049,-0.0706387805225272,0.0860547087977051,10.292412765353829,0.0465953376212962,-0.0131108721683678,0.0012843959542126
130,1300,0.0047680141583606,0.0119449225722127,0.010720635958889,0.0146559926181803,0.0743642306778045,0.0952493540700072,10.069425456676084,-0.0209367594000066,0.0049555754704706,-0.0221423017198746
131,1310,-0.0001975947308735,-0.0050363844197425,0.029042890879908,-0.0061802304102326,-0.0233891318434066,-0.0709575974485118,10.09384523007227,0.0037627711988398,-0.0143640892935408,0.0610649294443009
132,1320,0.0135694540202098,0.0156632293951754,0.0184738987452482,-0.0040693007542319,-0.0010117200706659,0.0772724216232428,9.872124772945432,0.0180445177522525,0.0064404766306288,-0.0261802332488514
133,1330,0.0185694695586067,0.0323669558699008,0.0260929623197561,0.0298475654457361,-0.0776539248859648,-0.1155576444777233,10.08349435775005,0.033933151184254,-0.0311197326327135,-0.0236246220095652
134,1340,0.0346301168174121,0.0123531843425305,0.0142606309953495,0.0036028650684638,-0.0188366476710454,0.0667066708097129,9.656942984871067,0.0347635106991064,0.0054130764300362,0.0050687324657718
135,1350,0.0116917737410726,0.0023517838024451,0.0261582051691282,0.0171497083323913,0.1152093390185722,0.1826836006472621,9.83663238020234,-0.0223538203070546,-0.0007050286679769,0.0123796862056407
136,1360,0.0151016542246462,0.0162205494314736,0.0349979163345179,0.0140869574059321,0.0345966719793511,0.0421956286547747,9.968086989575252,-0.0142848986029423,-0.0060425848089041,0.0455322540068617
137,1370,0.0034099247209104,-0.0028351602529265,0.0209455933119915,0.0055845440643859,-0.1371386978544367,0.0558747537268033,10.05741777608602,-0.0012766882180951,0.0008116422264537,0.0518521601285553
138,1380,0.0386055175272021,-0.0026112711695049,0.030314373201148,0.0262996383517522,0.0327504459006247,0.1090927379609931,9.932960767475684,0.020283721489115,-0.0243985586537388,-0.0285366829023192
139,1390,0.0131816580047579,0.0066121327232815,0.0396423220199135,0.0220518912895728,-0.0019335114619415,0.3003644785589983,9.840312973251145,0.0209252657517589,0.0063058471463469,0.0253070909054861
140,1400,0.0134451989792377,0.0058933506168767,0.0394640383977941,0.0262060353433336,-0.0095178610507088,0.0379793146408168,9.927861596534408,0.0041127190270064,-0.0184583613728472,0.026426516625958
